,repo,y,forks_count,is_link_in_description,doc_terms_in_readme,png_count,avg_folder_depth,md_count,html_count,doc_in_description_or_title,hw_terminology_file_or_dir_names,hw_in_description_or_title,file_folder_ratio,is_io_page,avg_entropy,repo_size,intro_or_course_in_description_or_title,pdf_count,up_to_dateness,watcher_count,source_code_file_ratio,website_in_description_or_title,open_issue_count,file_count,edu_mail_ratio,hw_terminology_commits
119,https://github.com/damienser/Signup,OTHER,0,0,0,0.0,1.0,1.0,0.0,0,0,0,1.0,0,0.3215839557414717,254,0,0.0,49363448.408419,0,0.0,0,0,2,0.0,0
120,https://github.com/myhfm/max,OTHER,0,0,0,0.0,1.0,0.0,0.0,0,0,0,2.5,0,0.5640610525499615,3292,0,0.0,70522311.100216,0,0.0,0,0,5,0.0,0
121,https://github.com/Mab879/scripts,OTHER,0,0,0,0.0,1.0,1.0,0.0,0,0,0,2.0,0,0.43344991189080423,96,0,0.0,163545897.845304,1,0.0,0,0,4,0.0,0
122,https://github.com/beatle90/ntp-formula,OTHER,0,0,0,0.0,2.6666666666666665,0.0,0.0,0,0,0,2.25,0,0.5530211913796916,44,0,0.0,34810545.454184,0,0.0,0,0,18,0.05555555555555555,0
123,https://github.com/dimazaicev88/game,OTHER,0,0,2,0.0,1.0,0.0,0.0,0,0,0,2.25,0,0.5148274794824992,176,0,0.0,128826494.193423,0,0.1111111111111111,0,0,9,0.0,0
124,https://github.com/bgreiner/test,OTHER,0,0,0,0.0,1.0,1.0,0.0,0,0,0,2.0,0,0.35422847868241664,111,0,0.0,43738535.280559,0,0.0,0,0,4,0.0,0
125,https://github.com/lburgos/try_git,OTHER,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0.5,0,0.04337464346588535,88,0,0.0,136095584.706503,0,0.0,0,0,1,0.0,0
126,https://github.com/spez/RottenTomatoes,HW,0,0,5,0.0,2.6875,3.0,0.0,0,0,1,4.466666666666667,0,0.6263127138150778,2064,0,0.0,82672191.068096,0,0.21641791044776118,0,1,134,0.0,0
127,https://github.com/bcaffo/751and2,HW,25,0,0,0.20224719101123595,1.8,16.0,0.08426966292134831,0,11,0,8.090909090909092,0,0.8009733118346846,16773,0,0.09550561797752809,35873673.115393,7,0.0056179775280898875,0,2,178,0.0,2
128,https://github.com/uwhpsc-2016/example-python-homework,HW,7,0,0,0.0,1.0,1.0,0.0,0,1,3,2.3333333333333335,0,0.49422375637390575,7,0,0.0,24779867.452712,0,0.5714285714285714,0,4,7,0.0,2
129,https://github.com/Sushi-flakes/RubyHA,HW,0,0,0,0.0,1.0,0.0,0.0,0,2,0,1.0,0,0.598730589891074,104,0,0.0,126845490.976948,0,1.0,0,0,2,0.0,0
130,https://github.com/jmnx/Learning-OpenCV,HW,1,0,3,0.11728395061728394,3.3157894736842106,12.0,0.0,0,0,0,2.219178082191781,0,0.6394415848922472,39324,0,0.0,5387781.021374,0,0.46296296296296297,0,0,162,0.0,0
131,https://github.com/pcsforeducation/Homework,HW,9,0,2,0.0016339869281045752,2.525,0.0,0.0024509803921568627,0,0,2,21.103448275862068,0,0.5729541591447949,13056,0,0.0,109055764.107507,4,0.3790849673202614,0,0,1224,0.0,14
132,https://github.com/bcho/homework,HW,7,0,7,0.02701005025125628,3.097457627118644,14.0,0.029522613065326633,0,3,1,4.446927374301676,0,0.5667582381878876,46416,0,0.0043969849246231155,8533994.297953,7,0.457286432160804,0,1,1592,0.0,63
133,https://github.com/lyzcharles/HomeWork,HW,10,0,0,0.05,3.076923076923077,0.0,0.25,0,0,1,2.0,0,0.6073669737734256,1623,0,0.0,38234826.691581,0,0.3,0,0,40,0.0,3
134,https://github.com/ssercpp12/Homework,HW,10,0,0,0.0,2.7222222222222223,2.0,0.0,0,5,2,14.551724137931034,0,0.6194754602408145,2188,0,0.0,117386996.728276,1,0.06872037914691943,0,13,422,0.0,5
135,https://github.com/cvdlab-alumni/homework,HW,3,0,0,0.0,1.0,0.0,0.0,0,0,1,3.5,0,0.4383968298717039,170,0,0.0,153809383.428127,6,0.7142857142857143,0,0,7,0.0,2
136,https://github.com/kirbs-/edX-Learning-From-Data-Solutions,HW,65,0,0,0.027649769585253458,2.6491228070175437,28.0,0.027649769585253458,0,9,1,2.6144578313253013,0,0.6023411652098256,1134,0,0.018433179723502304,95317913.061214,73,0.5207373271889401,0,1,217,0.0,54
137,https://github.com/stilberk/HomeWork,HW,2,0,0,0.0,3.59375,1.0,0.0,0,1,2,2.803030303030303,0,0.47843854570000854,282,0,0.0,39268980.108299,0,0.2702702702702703,0,1,185,0.0,1
138,https://github.com/wanquanxiaowai/homework,HW,2,0,0,0.7272727272727273,1.75,0.0,0.045454545454545456,0,0,2,3.6666666666666665,0,0.8865123884535884,1844,0,0.0,99505211.719069,0,0.0,0,0,22,0.0,4
139,https://github.com/likebanana/Homework,HW,2,0,0,0.0,1.0,0.0,0.0,0,0,2,2.5,0,0.5159156796079369,418,0,0.0,84426574.584367,0,0.2,0,0,5,0.0,0
140,https://github.com/charmoniumQ/Homework,HW,0,0,0,0.03571428571428571,1.6153846153846154,1.0,0.0,0,0,2,6.588235294117647,0,0.6506046882113644,9316,0,0.24107142857142858,14776711.921126,4,0.16071428571428573,0,0,112,0.5,5
141,https://github.com/ELLIOTTCABLE/Homework,HW,0,0,0,0.0,3.0434782608695654,0.0,0.0,0,5,2,1.3777777777777778,0,0.5068879832765585,634,0,0.03225806451612903,9453558.522974,4,0.25806451612903225,0,0,62,0.0,6
142,https://github.com/wme7/aero-matlab,HW,41,0,9,0.0,2.328358208955224,0.0,0.11381772364552709,0,38,1,13.451977401129943,0,0.6125092746655042,38506,0,0.0029399412011759767,23561328.227586,33,0.7606047879042419,0,0,2381,0.0,5
143,https://github.com/anteaya/homework,HW,0,0,0,0.0,1.0,0.0,0.0,0,0,2,3.3333333333333335,0,0.44427951437800467,1332,0,0.0,251659630.403103,2,0.4,0,0,10,0.0,1
144,https://github.com/harababurel/homework,HW,0,0,9,0.0007930214115781126,3.8669950738916254,14.0,0.09278350515463918,0,40,2,4.409090909090909,0,0.5606199997549017,116200,0,0.0,11445.202597,3,0.31245043616177637,0,0,1261,0.0,34
145,https://github.com/elkorn/elixir-playground,HW,0,0,1,0.01639344262295082,4.0,1.0,0.0,0,0,0,2.259259259259259,0,0.5743178168869986,55,0,0.0,35612467.828466,0,0.04918032786885246,0,0,61,0.0,0
146,https://github.com/IrisCaffin/02-CollatzConjecture,HW,0,0,0,0.0,2.0,1.0,0.0,0,0,0,1.8,0,0.5380132626916044,6,0,0.0,32219025.575541,0,0.2222222222222222,0,0,9,0.0,0
147,https://github.com/sf-wdi-26/homework,HW,28,0,6389,0.0029622641509433963,6.236774769413865,14052.0,0.018566037735849056,0,11,2,4.0925060808463,0,0.5820358759351191,203510,0,0.0,25680055.021153,0,0.4859811320754717,0,2,106000,0.023255813953488372,388
148,https://github.com/bramwelt/homework,HW,4,0,0,0.01455604075691412,2.7596153846153846,1.0,0.004366812227074236,0,62,3,4.267080745341615,0,0.6518761438770848,55313,0,0.08733624454148471,59341814.068322,2,0.17612809315866085,0,0,687,0.0,184
149,https://github.com/pybursa/homeworks,HW,28,0,0,0.0,1.9933333333333334,1.0,0.0,0,352,1,4.469613259668508,0,0.5749150745771896,1567,0,0.0,68257849.638899,4,0.9196538936959209,0,0,809,0.0,96
150,https://github.com/qcl/ntu-homeworks,HW,10,0,0,0.036986301369863014,2.5245901639344264,9.0,0.021917808219178082,0,6,2,8.39080459770115,0,0.6235802214579275,62319,0,0.021917808219178082,70179682.45915,6,0.1643835616438356,0,0,730,0.0,2
151,https://github.com/AdoHe/Homework,HW,0,0,0,0.0,5.555555555555555,1.0,0.0,0,3,2,1.075,0,0.5534268539847003,475,0,0.0,46366550.10781,4,0.9709302325581395,0,0,172,0.0,13
152,https://github.com/seclab/homework,HW,0,0,0,0.0,1.0,0.0,0.0,0,0,2,3.5,0,0.27972476486845493,96,0,0.0,145246287.479347,3,0.0,0,0,7,0.0,0
153,https://github.com/StargazerYi/hw6-MyHomework,HW,71,0,3,0.013953488372093023,4.450980392156863,6.0,0.004651162790697674,0,12,2,2.5903614457831323,0,0.5791538498747062,1338,0,0.0,52066672.191133,0,0.2,0,1,215,0.0,0
154,https://github.com/sf-wdi-22-23/22-homework,HW,24,0,16,0.01465457083042568,4.010526315789473,113.0,0.10746685275645498,0,4,2,2.4084033613445377,0,0.5151965792205201,32896,0,0.0,31878984.746687,1,0.3279832519190509,0,13,1433,0.1,186
155,https://github.com/wally-fork/homework,HW,0,0,0,0.0,1.0,0.0,0.0,0,0,2,3.0,0,0.5143544616448105,92,0,0.0,216444401.895014,2,0.8333333333333334,0,0,6,0.0,2
156,https://github.com/frc1334/Programming-Assignments,HW,10,0,0,0.0,1.0,1.0,0.0,0,0,2,4.5,0,0.5103116156558741,592,0,0.0,72837113.94005,1,0.3333333333333333,0,0,9,0.0,9
157,https://github.com/1maithripal1/Programming-Assignments,HW,0,0,0,0.0,1.0,2.0,0.0,0,6,2,5.0,0,0.5039612279017208,103,0,0.0,102191057.084123,0,0.3,0,0,10,0.0,8
158,https://github.com/dimiturtrz/ruby-course-tasks-and-challenges,HW,0,0,5,0.0,1.0,10.0,0.02127659574468085,0,11,0,3.9166666666666665,0,0.5333123918416682,60,2,0.0,32682011.64385,0,0.5319148936170213,0,0,47,0.0,1
159,https://github.com/adifucan/devstudy,HW,0,0,0,0.0,1.0,0.0,0.5,0,1,0,1.0,0,0.3632352120385046,108,0,0.0,87775504.372352,0,0.0,0,0,2,0.0,0
160,https://github.com/ssrcruz/employee_reviews,HW,0,0,1,0.0,1.0,1.0,0.0,0,1,0,3.0,0,0.5524481448531936,135,0,0.0,62786618.536313,0,0.5,0,0,6,0.0,0
161,https://github.com/lorenazs/ProgrammingAssignment2,HW,0,0,0,0.0,1.0,1.0,0.0,0,0,2,1.5,0,0.38573320669476335,107,1,0.0,85252017.582496,0,0.0,0,0,3,0.0,2
162,https://github.com/andrewjli/gcj2014,HW,0,0,0,0.0,1.6666666666666667,3.0,0.0,0,0,0,3.2,0,0.48285921774646867,147,0,0.0,87708164.171251,0,0.1875,0,0,16,0.0,0
163,https://github.com/mastoj/kalender2015,HW,1,1,0,0.0,1.0,0.0,0.0,0,0,0,12.0,0,0.5512685969444235,42,0,0.0,34218784.821814,1,0.027777777777777776,0,0,36,0.0,0
164,https://github.com/RYWU/ComPro,HW,0,0,0,0.0,1.0,1.0,0.0,0,0,0,1.4285714285714286,0,0.454515324010407,5759,0,0.0,27842332.94492,0,0.5,0,1,10,0.5,6
165,https://github.com/yumenoshizuku/database-project,HW,0,0,0,0.043478260869565216,1.0,1.0,0.028985507246376812,0,0,0,13.8,0,0.8318960819988482,26260,0,0.0,68906893.507992,0,0.08695652173913043,0,0,69,1.0,0
166,https://github.com/matthewcook333/words,HW,0,0,0,0.0,1.5,0.0,0.0,0,0,0,1.2857142857142858,0,0.475770052962762,152,0,0.0,94241255.345006,0,0.1111111111111111,0,0,9,1.0,0
167,https://github.com/matthewcook333/cs182e,HW,0,0,0,0.0,1.0,0.0,0.0,0,0,0,3.0,0,0.4026956954873094,196,0,0.0,93922840.287885,0,0.16666666666666666,0,0,6,1.0,0
168,https://github.com/christianmonson/NumberProblems,HW,0,0,2,0.0,4.0,1.0,0.0,0,0,0,0.9411764705882353,0,0.6102666094663161,122,1,0.0,60903161.663203,0,0.15625,0,0,32,0.0,0
169,https://github.com/githubteacher/intro-november-2015,EDU,22,0,2,0.0,1.0,20.0,0.0,0,2,0,14.5,0,0.4884499886768733,999,2,0.0,36232738.912298,13,0.034482758620689655,0,45,29,0.0,4
170,https://github.com/MostlyAdequate/mostly-adequate-guide,EDU,780,0,6,0.2054794520547945,3.2857142857142856,19.0,0.0136986301369863,0,20,0,3.3181818181818183,0,0.7253101586250285,4319,0,0.0,1054831.683208,10344,0.3150684931506849,0,39,73,0.0,32
171,https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,EDU,439,0,0,0.0,1.7142857142857142,8.0,0.0,0,0,0,3.3333333333333335,0,0.5959334102632533,252,0,0.0,11291251.369915,3845,0.6666666666666666,0,3,30,0.0,0
172,https://github.com/DataScienceSpecialization/Developing_Data_Products,EDU,152,0,0,0.10588235294117647,1.736842105263158,1.0,0.11176470588235295,0,0,0,7.083333333333333,0,0.779210304599199,10730,1,0.0,2161110.170579,20,0.0,0,0,170,0.0,0
173,https://github.com/briandalessandro/DataScienceCourse,EDU,129,0,0,0.02247191011235955,2.0,1.0,0.011235955056179775,0,7,0,8.9,0,0.628963701354991,15860,3,0.0,4474130.445698,55,0.10112359550561797,0,1,89,0.5,4
174,https://github.com/codeschool/EmberCourseDemo,EDU,66,0,3,0.09615384615384616,2.5555555555555554,2.0,0.019230769230769232,0,0,0,4.0,0,0.5929036646399157,1794,2,0.0,92107724.674111,109,0.18269230769230768,0,0,208,0.0,0
175,https://github.com/jdleesmiller/latex-course,EDU,26,0,0,0.04838709677419355,1.0,1.0,0.0,0,19,0,15.5,0,0.6776951281244762,6362,2,0.45161290322580644,60145794.256798,56,0.016129032258064516,0,0,62,0.0,4
176,https://github.com/SAP/openSAP-ui5-course,EDU,77,1,0,0.0,3.559748427672956,1.0,0.12481857764876633,0,0,0,2.789473684210526,0,0.6103791514190191,138,3,0.0,15416665.35297,68,0.5645863570391872,0,0,689,0.0,9
177,https://github.com/rdpeng/CourseraLectures,EDU,36,0,0,0.0,1.0,0.0,0.0,0,0,0,15.5,0,0.6948093067747149,4660,3,0.4838709677419355,103267137.174436,11,0.0,0,0,31,0.0,0
178,https://github.com/schryer/python_course_material,EDU,44,0,14,0.0547945205479452,1.75,9.0,0.0,0,1,0,4.294117647058823,0,0.6222709370690162,13886,2,0.0,69404808.679945,14,0.1917808219178082,0,0,73,0.25,2
179,https://github.com/rhiever/python-data-visualization-course,EDU,22,0,5,0.09523809523809523,1.6666666666666667,1.0,0.0,0,5,0,3.5,0,0.6318440088007575,2194,2,0.0,23423050.571201,87,0.0,0,3,21,0.3333333333333333,0
180,https://github.com/iict-it227/homework-rocketship,EDU,25,0,1,0.2047244094488189,3.7777777777777777,1.0,0.11023622047244094,0,0,1,1.9242424242424243,0,0.6599916363365584,1270,0,0.0,37477054.249084,3,0.36220472440944884,0,0,127,0.1,10
181,https://github.com/cis198-2016s/homework,EDU,9,0,30,0.0,1.6,9.0,0.0,0,0,1,0.7058823529411765,0,0.5670729066263424,58,0,0.0,23410402.950626,26,0.0,0,0,12,0.0,3
182,https://github.com/agent-system/homework,EDU,24,0,19,0.0,1.5,4.0,0.0,0,0,2,2.125,0,0.5743507140090398,19584,0,0.0,26681833.029225,1,0.058823529411764705,0,46,17,0.0,8
183,https://github.com/ADAEPFL/Homework,EDU,27,0,2,0.058823529411764705,1.1428571428571428,8.0,0.0,0,0,3,1.8888888888888888,0,0.5633380603622482,17462,0,0.0,4438678.437912,12,0.0,0,0,17,0.5,6
184,https://github.com/sf-wdi-25/notes,EDU,25,0,64,0.06201550387596899,2.741573033707865,220.0,0.003875968992248062,0,112,0,1.8428571428571427,0,0.4496384141918711,1102,0,0.0,26265433.104248,2,0.06976744186046512,0,0,258,0.0,126
185,https://github.com/cis198-2016f/homework,EDU,4,0,14,0.0,1.0,8.0,0.0,0,0,1,1.1111111111111112,0,0.5580252729579607,39,0,0.0,4137179.202903,7,0.0,0,0,10,0.0,0
186,https://github.com/finabay/homework,EDU,10,0,0,0.0,1.0,1.0,0.0,0,0,1,1.0,0,0.3071763308318745,149,0,0.0,45327174.399995,0,0.0,0,1,2,0.0,0
187,https://github.com/UTK-geog415-s15/homework,EDU,3,0,1,0.06451612903225806,1.5714285714285714,3.0,0.16129032258064516,0,12,1,2.8181818181818183,0,0.587812727099599,50530,0,0.0,57384058.808891,0,0.0,0,0,31,0.25,15
188,https://github.com/dgpdec/course,EDU,45,0,0,0.0,1.9333333333333333,0.0,0.0,0,0,0,10.5,0,0.5448141351860205,57072,2,0.0,100656718.972182,137,0.38847117794486213,0,3,399,0.5,0
189,https://github.com/berkeley-cs186/course,EDU,9,0,1,0.0,7.533333333333333,6.0,0.0,0,7,0,3.125,0,0.5929721066223697,6,1,0.0,327569.19595,9,0.88,0,0,100,0.4,3
190,https://github.com/micrum/course,EDU,9,0,0,0.3333333333333333,1.3333333333333333,14.0,0.0,0,0,0,5.4,0,0.74745511947742,3794,2,0.0,36839270.34145,12,0.0,0,0,27,0.0,1
191,https://github.com/uwescience/datasci_course_materials,EDU,2439,0,2,0.0,2.1666666666666665,6.0,0.078125,0,5,0,3.2,0,0.6019248083188736,126465,3,0.0,1266552.61823,758,0.15625,0,40,64,0.0,19
192,https://github.com/EricSimons/ionic-course,EDU,151,0,10,0.015873015873015872,3.5789473684210527,9.0,0.031746031746031744,0,0,0,4.666666666666667,0,0.6029550848202904,4445,2,0.0,25834310.391507,250,0.24603174603174602,0,11,126,0.0,0
193,https://github.com/byorgey/haskell-course,EDU,21,0,0,0.09497206703910614,2.6666666666666665,0.0,0.0111731843575419,0,0,0,3.58,0,0.690149260146341,3994,3,0.00558659217877095,6301079.235365,211,0.30726256983240224,0,0,179,0.0,1
194,https://github.com/perl6/course,EDU,1,0,0,0.0,1.0,0.0,0.0,0,0,0,2.3333333333333335,0,0.5090222861871525,496,2,0.0,73539286.058714,3,0.0,0,0,7,0.0,0
195,https://github.com/arnicas/interactive-vis-course,EDU,28,0,42,0.01858736059479554,2.0,19.0,0.22862453531598512,0,5,0,9.275862068965518,0,0.5987447042812389,43466,2,0.0,24019574.682805,168,0.03531598513011153,0,0,538,0.0,12
196,https://github.com/XQueryInstitute/Course-Materials,EDU,9,0,18,0.011806981519507187,1.5263157894736843,19.0,0.0007700205338809035,0,3,0,155.84,0,0.5646875942789764,36330,2,0.0,57970698.707802,16,0.0,0,0,3896,0.08333333333333333,31
197,https://github.com/c1505/regex-lab-v-000,EDU,0,0,0,0.0,1.0,3.0,0.0,0,0,0,3.0,0,0.47275774926830677,8,0,0.0,33577640.239202,0,0.25,0,0,12,0.0,0
198,https://github.com/sincerekamal/Advance-Android-Tutorials,EDU,0,0,0,0.313915857605178,3.1595092024539877,1.0,0.0,0,2,0,1.2663934426229508,0,0.7223830489381325,5227,0,0.0,38876258.957833,0,0.12297734627831715,0,0,309,0.0,0
199,https://github.com/joeeames/MEANAppsFiles,EDU,105,0,0,0.0,1.0,1.0,0.0,0,0,0,3.5,0,0.5537185067750144,61,1,0.0,23239382.805113,114,0.0,0,0,7,0.0,0
200,https://github.com/alexis-datascience/courses,EDU,0,1,11,0.3145539906103286,7.19914346895075,237.0,0.04052384482332592,0,3,0,5.356717405691595,0,0.757955014231953,965282,3,0.0004941932295527551,75285820.180512,0,0.40214974054855446,0,0,8094,0.04,12
201,https://github.com/tiyd-rails-2015-01/employee_reviews,EDU,17,0,1,0.0,1.0,1.0,0.0,0,1,0,1.5,0,0.5535517266469183,427,0,0.0,56332414.611495,0,0.0,0,14,3,0.0,0
202,https://github.com/McNopper/OpenGL,EDU,222,0,2,0.0,2.3680981595092025,1.0,0.0,0,0,0,3.3521739130434782,0,0.6153204992413235,231423,0,0.0,3062469.254964,657,0.14267185473411154,0,1,771,0.0,0
203,https://github.com/github/maturity-model,DOCS,8,0,1,0.14285714285714285,1.0,2.0,0.0,0,1,0,2.3333333333333335,0,0.5649587047583563,1623,0,0.0,21432666.836616,24,0.0,0,1,7,0.0,1
204,https://github.com/bundestag/gesetze,DOCS,135,0,0,0.0,1.9998412698412698,6300.0,0.0,0,0,0,1.3690532637901058,0,0.7010542369664168,185337,0,0.0,81606704.2864,1336,0.0,0,38,8662,0.0,0
205,https://github.com/fsr-itse/docs,DOCS,7,0,0,0.0,1.0,4.0,0.0,1,0,0,2.5,0,0.48149856400555996,51,0,0.0,534318.889706,14,0.0,0,1,5,0.14285714285714285,0
206,https://github.com/ffimsl/Dokumente,DOCS,1,0,0,0.07692307692307693,1.0,4.0,0.0,0,0,0,6.5,0,0.743966198824508,652,0,0.0,16537039.714705,0,0.0,0,3,13,0.0,0
207,https://github.com/thinkingstone/dsa-documents,DOCS,2,0,0,0.041811846689895474,4.209677419354839,52.0,0.0,1,0,0,1.9523809523809523,0,0.6854127787422564,30304,0,0.0,16442819.928672,6,0.06968641114982578,0,1,287,0.0,5
208,https://github.com/firegento/verein,DOCS,3,0,0,0.13793103448275862,1.4285714285714286,17.0,0.0,0,0,0,2.9,0,0.6643399395055449,1971,0,0.034482758620689655,16013581.411259,3,0.0,0,1,29,0.0,10
209,https://github.com/madialting/dokumenter,DOCS,0,0,0,0.0,1.0,7.0,0.0,0,0,0,3.0,0,0.5625776098827475,147,0,0.0,23433694.508196,0,0.0,0,5,9,0.0,0
210,https://github.com/fscs/esag,DOCS,1,0,0,0.08333333333333333,1.0,1.0,0.0,0,0,0,6.0,0,0.6681558742389839,3871,0,0.375,72265129.090097,0,0.041666666666666664,0,0,24,0.6,1
211,https://github.com/WebAssembly/design,DOCS,367,0,0,0.0,1.0,26.0,0.0,1,0,0,9.666666666666666,0,0.5893162474561481,1335,0,0.0,14763.915234,6576,0.034482758620689655,0,103,29,0.0,2
212,https://github.com/GnomeAsiaSummit2015/Documents,DOCS,7,0,0,0.018518518518518517,1.0,1.0,0.0,2,0,0,7.714285714285714,0,0.9278013258832156,48381,0,0.0,56096339.632623,0,0.0,0,0,54,0.0,0
213,https://github.com/perl6/specs,DOCS,31,0,0,0.04,1.0,1.0,0.02,1,0,0,12.5,0,0.5949777920042378,6772,0,0.0,1250436.448582,119,0.0,0,40,50,0.005681818181818182,25
214,https://github.com/kbandla/APTnotes,DOCS,490,0,0,0.0,1.2857142857142858,5.0,0.0,1,2,0,17.88235294117647,0,0.9230153056145537,467076,0,0.0,1056925.856246,1422,0.003289473684210526,0,5,304,0.0,0
215,https://github.com/DeepskyLog/Documents,DOCS,3,0,1,0.40594059405940597,1.8181818181818181,12.0,0.0,1,0,0,5.9411764705882355,0,0.9152800760075858,131923,0,0.0,29938769.955281,0,0.0,0,4,101,0.0,1
216,https://github.com/ppau/documents,DOCS,3,0,0,0.043478260869565216,1.3333333333333333,1.0,0.2608695652173913,2,0,0,4.6,0,0.6453643190899679,715,0,0.08695652173913043,12060211.628303,1,0.17391304347826086,0,13,23,0.0,1
217,https://github.com/MikeL83/CV,DOCS,0,0,0,0.0,1.0,1.0,0.0,0,0,0,5.0,0,0.5735061331631984,504,0,0.1,61822659.047077,0,0.0,0,0,10,0.0,0
218,https://github.com/seriesseed/equity,DOCS,197,0,0,0.0,1.0,5.0,0.0,0,0,0,3.0,0,0.5021216331725548,939,0,0.0,22292238.338935,910,0.0,0,21,6,0.0,0
219,https://github.com/haya14busa/ios-build,DOCS,0,0,1,0.0,1.0,1.0,0.0,0,0,0,2.0,0,0.42907687667969485,116,0,0.0,109210216.504942,0,0.0,0,0,4,0.0,0
220,https://github.com/littenk/DotNetStack,DOCS,0,0,0,0.1,1.0,1.0,0.0,0,0,0,3.3333333333333335,0,0.5478563113791232,4098,0,0.0,45134517.377983,0,0.2,0,0,10,0.0,0
221,https://github.com/metacran/ropensci-commcall-2015,DOCS,0,0,0,0.0,1.0,1.0,0.0,0,0,0,4.0,0,0.6867459974800781,13044,0,0.0,45121741.121621,5,0.0,0,0,8,0.0,0
222,https://github.com/tollefson/tollefson.github.io,DOCS,0,0,0,0.0,1.0,1.0,0.25,1,0,0,1.3333333333333333,1,0.7149483356349196,2352,0,0.0,64174483.700465,1,0.0,0,0,4,0.0,0
223,https://github.com/rjanardan/js-the-new-parts,DOCS,1,0,0,0.046703296703296704,2.0625,2.0,0.008241758241758242,0,1,0,15.166666666666666,0,0.6495684590899238,23074,0,0.0,29787577.480088,0,0.7994505494505495,0,0,364,0.0,0
224,https://github.com/yelhouari/20141019-Moolah-Investigation,DOCS,0,0,0,0.11558854718981973,2.8,11.0,0.07582184517497349,0,1,0,13.568345323741006,0,0.7650062860174052,106031,0,0.0,70960231.443731,0,0.27836691410392367,0,0,1886,0.0,0
225,https://github.com/youtaya/objective-c-style-guide,DOCS,0,0,21,0.0,1.0,6.0,0.0,0,0,0,3.5,0,0.6770990935201279,175,0,0.0,67569177.62879,0,0.0,0,0,7,0.0,0
226,https://github.com/mathewsbabu/LearnDataScience,DOCS,0,0,1,0.3402777777777778,2.2857142857142856,2.0,0.0,0,0,0,11.076923076923077,0,0.6931144673264495,147850,0,0.0,72465145.206035,0,0.034722222222222224,0,0,144,0.0,0
227,https://github.com/tbandixen/Data-Mining,DOCS,0,0,0,0.0,1.0,1.0,0.0,0,0,0,5.0,0,0.5693859236031057,224,0,0.7333333333333333,92361860.687593,0,0.0,0,0,15,0.0,0
228,https://github.com/mmozuras/showoff-resharper,DOCS,0,0,0,0.0,1.0,24.0,0.0,0,3,0,3.111111111111111,0,0.5745992060856387,108,0,0.0,172987025.28649,0,0.0,0,0,28,0.0,1
229,https://github.com/eiinfuva/DatosMedioambientalesCYL,DOCS,0,0,0,0.3170731707317073,2.0,1.0,0.024390243902439025,0,0,0,2.9285714285714284,0,0.7214153083732635,15223,0,0.04878048780487805,34685596.816155,0,0.17073170731707318,0,0,41,0.0,0
230,https://github.com/wangwei0537/threadAndPackage,DOCS,0,0,0,0.1875,1.8333333333333333,4.0,0.03125,0,0,0,4.266666666666667,0,0.7794895843882603,21774,0,0.0,64568524.327819,0,0.296875,0,0,64,0.0,0
231,https://github.com/dbfun/sql-samples,DOCS,0,0,0,0.045454545454545456,1.0,21.0,0.0,0,0,0,7.333333333333333,0,0.6774808502808078,172,0,0.0,56068796.23739,7,0.0,0,0,22,0.0,0
232,https://github.com/xbezdick/clvm,DOCS,0,0,0,0.4,1.0,0.0,0.0,0,0,0,2.5,0,0.773453726362116,196,0,0.2,167340232.371162,1,0.0,0,0,5,0.0,0
233,https://github.com/gscott1967/datasharing,DOCS,0,0,2,0.0,1.0,1.0,0.0,0,0,0,0.5,0,0.5767160791999235,72,0,0.0,44891646.033442,0,0.0,0,0,1,0.0,0
234,https://github.com/xabier/comunes-conocimiento-democracia,DOCS,2,0,0,0.0,1.0,9.0,0.0,0,0,0,4.0,0,0.501040296613256,609,0,0.0,43979256.672849,5,0.0,0,0,12,0.0,0
235,https://github.com/Regloom/the-art-of-command-line,DOCS,0,0,11,0.07692307692307693,1.0,10.0,0.0,0,0,0,4.333333333333333,0,0.6555033875017825,3533,0,0.0,37353321.058497,0,0.0,0,0,13,0.022727272727272728,0
236,https://github.com/github/dmca,DOCS,264,0,0,0.0,1.1111111111111112,1677.0,0.0,0,3,0,161.1818181818182,0,0.593853073541832,2848,0,0.0,7771.939515,1373,0.0,0,0,1773,0.0,2
237,https://github.com/cirosantilli/write-free-science-books-to-get-famous-website,DOCS,2,0,1,0.0,1.0,2.0,0.0,0,0,0,1.0,0,0.5935380341406147,12,0,0.0,5937177.713429,11,0.0,1,0,2,0.0,0
238,https://github.com/spring-projects/spring-boot,DEV,9208,0,0,0.0018810251587114979,8.118290258449305,0.0,0.017634610862920293,0,8,0,1.4510406004776526,0,0.6110450816654757,47573,0,0.0,4033.105164,9730,0.7585233952504115,0,568,4253,0.007633587786259542,35
239,https://github.com/nodegit/nodegit,DEV,362,0,49,0.0,4.773648648648648,19.0,0.0,0,1,0,9.119891008174386,0,0.62851857597542,29240,0,0.0,215164.990888,2395,0.43143113235733493,0,163,3347,0.016129032258064516,3
240,https://github.com/nasa/XPlaneConnect,DEV,55,0,8,0.0,3.340909090909091,1.0,0.004761904761904762,0,0,0,2.8378378378378377,0,0.6069592108115618,18829,0,0.0,9604058.690451,109,0.3238095238095238,0,13,210,0.0,1
